COD_AC;RAG_SOC;NOME_COM;SIGLA_AUTO;PRO_COM;POP21
AC001E01505;e-distribuzione S.p.A.;GROMO;BG;16118;1134
AC001E01505;e-distribuzione S.p.A.;OLTRESSENDA ALTA;BG;16147;144
AC001E01505;e-distribuzione S.p.A.;PARRE;BG;16158;2698
AC001E01505;e-distribuzione S.p.A.;PIARIO;BG;16163;1006
AC001E01505;e-distribuzione S.p.A.;PONTE NOSSA;BG;16168;56
AC001E01505;e-distribuzione S.p.A.;PREMOLO;BG;16175;0
AC001E01505;e-distribuzione S.p.A.;ROVETTA;BG;16187;3
AC001E01505;e-distribuzione S.p.A.;VALGOGLIO;BG;16225;585
AC001E01505;e-distribuzione S.p.A.;VILLA D`OGNA;BG;16241;1782
AC001E01506;e-distribuzione S.p.A.;AVERARA;BG;16014;173
AC001E01506;e-distribuzione S.p.A.;BRANZI;BG;16036;667
AC001E01506;e-distribuzione S.p.A.;CARONA;BG;16056;286
AC001E01506;e-distribuzione S.p.A.;CASSIGLIO;BG;16061;111
AC001E01506;e-distribuzione S.p.A.;CUSIO;BG;16090;210
AC001E01506;e-distribuzione S.p.A.;FOPPOLO;BG;16103;168
AC001E01506;e-distribuzione S.p.A.;ISOLA DI FONDRA;BG;16121;171
AC001E01506;e-distribuzione S.p.A.;LENNA;BG;16125;469
AC001E01506;e-distribuzione S.p.A.;MEZZOLDO;BG;16134;164
AC001E01506;e-distribuzione S.p.A.;MOIO DE` CALVI;BG;16136;195
AC001E01506;e-distribuzione S.p.A.;OLMO AL BREMBO;BG;16145;486
AC001E01506;e-distribuzione S.p.A.;ORNICA;BG;16151;145
AC001E01506;e-distribuzione S.p.A.;PIAZZA BREMBANA;BG;16164;1195
AC001E01506;e-distribuzione S.p.A.;PIAZZATORRE;BG;16165;389
AC001E01506;e-distribuzione S.p.A.;PIAZZOLO;BG;16166;87
AC001E01506;e-distribuzione S.p.A.;RONCOBELLO;BG;16184;420
AC001E01506;e-distribuzione S.p.A.;SANTA BRIGIDA;BG;16191;523
AC001E01506;e-distribuzione S.p.A.;VALLEVE;BG;16226;127
AC001E01506;e-distribuzione S.p.A.;VALNEGRA;BG;16227;215
AC001E01506;e-distribuzione S.p.A.;VALTORTA;BG;16229;249
AC001E01506;e-distribuzione S.p.A.;VEDESETA;BG;16230;0
AC001E01507;e-distribuzione S.p.A.;ANGOLO TERME;BS;17006;9
AC001E01507;e-distribuzione S.p.A.;AZZONE;BG;16017;372
AC001E01507;e-distribuzione S.p.A.;BORNO;BS;17022;130
AC001E01507;e-distribuzione S.p.A.;CASTIONE DELLA PRESOLANA;BG;16064;60
AC001E01507;e-distribuzione S.p.A.;COLERE;BG;16078;1108
AC001E01507;e-distribuzione S.p.A.;GROMO;BG;16118;0
AC001E01507;e-distribuzione S.p.A.;ROVETTA;BG;16187;0
AC001E01507;e-distribuzione S.p.A.;SCHILPARIO;BG;16195;1140
AC001E01507;e-distribuzione S.p.A.;VALBONDIONE;BG;16223;968
AC001E01507;e-distribuzione S.p.A.;VILMINORE DI SCALVE;BG;16243;1441
AC001E01508;e-distribuzione S.p.A.;CASTENEDOLO;BS;17043;11529
AC001E01508;e-distribuzione S.p.A.;GHEDI;BS;17078;13
AC001E01508;e-distribuzione S.p.A.;MONTICHIARI;BS;17113;1490
AC001E01509;;LONATO DEL GARDA;BS;17092;968
AC001E01509;e-distribuzione S.p.A.;BEDIZZOLE;BS;17014;7109
AC001E01509;e-distribuzione S.p.A.;CALCINATO;BS;17032;12829
AC001E01509;e-distribuzione S.p.A.;LONATO DEL GARDA;BS;17092;968
AC001E01509;e-distribuzione S.p.A.;PREVALLE;BS;17155;0
AC001E01509;Unareti S.p.A.;PREVALLE;BS;17155;0
AC001E01510;;LONATO DEL GARDA;BS;17092;983
AC001E01510;;MONIGA DEL GARDA;BS;17109;2603
AC001E01510;;PADENGHE SUL GARDA;BS;17129;4397
AC001E01510;e-distribuzione S.p.A.;BEDIZZOLE;BS;17014;5169
AC001E01510;e-distribuzione S.p.A.;CALVAGESE DELLA RIVIERA;BS;17033;3644
AC001E01510;e-distribuzione S.p.A.;LONATO DEL GARDA;BS;17092;983
AC001E01510;e-distribuzione S.p.A.;MONIGA DEL GARDA;BS;17109;2603
AC001E01510;e-distribuzione S.p.A.;PADENGHE SUL GARDA;BS;17129;4397
AC001E01510;e-distribuzione S.p.A.;SOIANO DEL LAGO;BS;17180;1949
AC001E01510;Unareti S.p.A.;CALVAGESE DELLA RIVIERA;BS;17033;3644
AC001E01516;e-distribuzione S.p.A.;BIENNO;BS;17018;0
AC001E01516;e-distribuzione S.p.A.;BRAONE;BS;17027;0
AC001E01516;e-distribuzione S.p.A.;BRENO;BS;17028;2
AC001E01516;e-distribuzione S.p.A.;CETO;BS;17050;0
AC001E01516;e-distribuzione S.p.A.;COLLIO;BS;17058;814
AC001E01516;e-distribuzione S.p.A.;NIARDO;BS;17118;0
AC001E01517;e-distribuzione S.p.A.;BERZO INFERIORE;BS;17017;2447
AC001E01517;e-distribuzione S.p.A.;BIENNO;BS;17018;3760
AC001E01517;e-distribuzione S.p.A.;BORNO;BS;17022;2334
AC001E01517;e-distribuzione S.p.A.;BRAONE;BS;17027;682
AC001E01517;e-distribuzione S.p.A.;BRENO;BS;17028;4630
AC001E01517;e-distribuzione S.p.A.;CERVENO;BS;17049;0
AC001E01517;e-distribuzione S.p.A.;CIVIDATE CAMUNO;BS;17055;2655
AC001E01517;e-distribuzione S.p.A.;ESINE;BS;17070;2031
AC001E01517;e-distribuzione S.p.A.;LOSINE;BS;17094;625
AC001E01517;e-distribuzione S.p.A.;LOZIO;BS;17095;353
AC001E01517;e-distribuzione S.p.A.;MALEGNO;BS;17100;1960
AC001E01517;e-distribuzione S.p.A.;NIARDO;BS;17118;1968
AC001E01517;e-distribuzione S.p.A.;OSSIMO;BS;17128;1452
AC001E01517;e-distribuzione S.p.A.;PIANCOGNO;BS;17206;1105
AC001E01518;;SAVIORE DELL`ADAMELLO;BS;17175;802
AC001E01518;e-distribuzione S.p.A.;BERZO DEMO;BS;17016;1525
AC001E01518;e-distribuzione S.p.A.;CAPO DI PONTE;BS;17035;2327
AC001E01518;e-distribuzione S.p.A.;CEDEGOLO;BS;17047;1098
AC001E01518;e-distribuzione S.p.A.;CERVENO;BS;17049;657
AC001E01518;e-distribuzione S.p.A.;CETO;BS;17050;1788
AC001E01518;e-distribuzione S.p.A.;CEVO;BS;17051;820
AC001E01518;e-distribuzione S.p.A.;CIMBERGO;BS;17054;543
AC001E01518;e-distribuzione S.p.A.;MALONNO;BS;17101;59
AC001E01518;e-distribuzione S.p.A.;ONO SAN PIETRO;BS;17124;965
AC001E01518;e-distribuzione S.p.A.;PAISCO LOVENO;BS;17131;176
AC001E01518;e-distribuzione S.p.A.;PASPARDO;BS;17135;579
AC001E01518;e-distribuzione S.p.A.;SAVIORE DELL`ADAMELLO;BS;17175;802
AC001E01518;e-distribuzione S.p.A.;SELLERO;BS;17176;1400
AC001E01519;e-distribuzione S.p.A.;INCUDINE;BS;17083;0
AC001E01519;e-distribuzione S.p.A.;MONNO;BS;17110;0
AC001E01519;e-distribuzione S.p.A.;PONTE DI LEGNO;BS;17148;1747
AC001E01519;e-distribuzione S.p.A.;TEMU`;BS;17184;1105
AC001E01519;e-distribuzione S.p.A.;VEZZA D`OGLIO;BS;17198;1473
AC001E01519;e-distribuzione S.p.A.;VIONE;BS;17202;627
AC001E01520;e-distribuzione S.p.A.;CORTENO GOLGI;BS;17063;1614
AC001E01520;e-distribuzione S.p.A.;EDOLO;BS;17068;4411
AC001E01520;e-distribuzione S.p.A.;INCUDINE;BS;17083;345
AC001E01520;e-distribuzione S.p.A.;MALONNO;BS;17101;2971
AC001E01520;e-distribuzione S.p.A.;MONNO;BS;17110;515
AC001E01520;e-distribuzione S.p.A.;SONICO;BS;17181;1211
AC001E01521;e-distribuzione S.p.A.;BIANZONE;SO;14008;514
AC001E01521;e-distribuzione S.p.A.;LOVERO;SO;14038;627
AC001E01521;e-distribuzione S.p.A.;SERNIO;SO;14059;475
AC001E01521;e-distribuzione S.p.A.;TIRANO;SO;14066;8823
AC001E01521;e-distribuzione S.p.A.;VILLA DI TIRANO;SO;14078;2841
AC001E01522;e-distribuzione S.p.A.;GROSIO;SO;14033;4371
AC001E01522;e-distribuzione S.p.A.;GROSOTTO;SO;14034;1637
AC001E01522;e-distribuzione S.p.A.;LOVERO;SO;14038;0
AC001E01522;e-distribuzione S.p.A.;MAZZO DI VALTELLINA;SO;14040;1028
AC001E01522;e-distribuzione S.p.A.;SONDALO;SO;14060;91
AC001E01522;e-distribuzione S.p.A.;TOVO DI SANT`AGATA;SO;14068;626
AC001E01522;e-distribuzione S.p.A.;VERVIO;SO;14076;202
AC001E01523;;BORMIO;SO;14009;0
AC001E01523;e-distribuzione S.p.A.;BORMIO;SO;14009;0
AC001E01523;e-distribuzione S.p.A.;SONDALO;SO;14060;3839
AC001E01523;e-distribuzione S.p.A.;VALDISOTTO;SO;14072;3594
AC001E01524;;BORMIO;SO;14009;3990
AC001E01524;;VALFURVA;SO;14073;2498
AC001E01524;e-distribuzione S.p.A.;BORMIO;SO;14009;3990
AC001E01524;e-distribuzione S.p.A.;LIVIGNO;SO;14037;6811
AC001E01524;e-distribuzione S.p.A.;VALDIDENTRO;SO;14071;4134
AC001E01524;e-distribuzione S.p.A.;VALFURVA;SO;14073;2498
AC001E01528;;BRUSIMPIANO;VA;12024;1170
AC001E01528;;LAVENA PONTE TRESA;VA;12086;5631
AC001E01528;e-distribuzione S.p.A.;BEDERO VALCUVIA;VA;12010;665
AC001E01528;e-distribuzione S.p.A.;BRINZIO;VA;12021;773
AC001E01528;e-distribuzione S.p.A.;BRUSIMPIANO;VA;12024;1170
AC001E01528;e-distribuzione S.p.A.;CADEGLIANO - VICONAGO;VA;12027;2101
AC001E01528;e-distribuzione S.p.A.;CASSANO VALCUVIA;VA;12041;670
AC001E01528;e-distribuzione S.p.A.;CASTELLO CABIAGLIO;VA;12043;558
AC001E01528;e-distribuzione S.p.A.;CUASSO AL MONTE;VA;12058;88
AC001E01528;e-distribuzione S.p.A.;CUGLIATE - FABIASCO;VA;12059;3070
AC001E01528;e-distribuzione S.p.A.;CUNARDO;VA;12060;2885
AC001E01528;e-distribuzione S.p.A.;CUVEGLIO;VA;12062;1715
AC001E01528;e-distribuzione S.p.A.;DUNO;VA;12066;144
AC001E01528;e-distribuzione S.p.A.;FERRERA DI VARESE;VA;12069;700
AC001E01528;e-distribuzione S.p.A.;GRANTOLA;VA;12081;1237
AC001E01528;e-distribuzione S.p.A.;LAVENA PONTE TRESA;VA;12086;5631
AC001E01528;e-distribuzione S.p.A.;MARCHIROLO;VA;12097;3512
AC001E01528;e-distribuzione S.p.A.;MARZIO;VA;12099;310
AC001E01528;e-distribuzione S.p.A.;MASCIAGO PRIMO;VA;12100;303
AC001E01528;e-distribuzione S.p.A.;MESENZANA;VA;12102;619
AC001E01528;e-distribuzione S.p.A.;MONTEGRINO VALTRAVAGLIA;VA;12103;42
AC001E01528;e-distribuzione S.p.A.;RANCIO VALCUVIA;VA;12115;906
AC001E01528;e-distribuzione S.p.A.;VALGANNA;VA;12131;1595
AC001E01529;;ARGEGNO;CO;13011;679
AC001E01529;;BRIENNO;CO;13030;335
AC001E01529;;CAMPIONE D`ITALIA;CO;13040;1748
AC001E01529;;CARATE URIO;CO;13044;60
AC001E01529;;CLAINO CON OSTENO;CO;13071;520
AC001E01529;;COLONNO;CO;13074;447
AC001E01529;;LAGLIO;CO;13119;899
AC001E01529;;SALA COMACINA;CO;13203;481
AC001E01529;;TREMEZZINA;CO;13252;9
AC001E01529;;VALSOLDA;CO;13234;0
AC001E01529;e-distribuzione S.p.A.;ALTA VALLE INTELVI;CO;13253;3022
AC001E01529;e-distribuzione S.p.A.;ARGEGNO;CO;13011;679
AC001E01529;e-distribuzione S.p.A.;BLESSAGNO;CO;13025;290
AC001E01529;e-distribuzione S.p.A.;BRIENNO;CO;13030;335
AC001E01529;e-distribuzione S.p.A.;CAMPIONE D`ITALIA;CO;13040;1748
AC001E01529;e-distribuzione S.p.A.;CARATE URIO;CO;13044;60
AC001E01529;e-distribuzione S.p.A.;CENTRO VALLE INTELVI;CO;13254;3573
AC001E01529;e-distribuzione S.p.A.;CERANO INTELVI;CO;13063;572
AC001E01529;e-distribuzione S.p.A.;CLAINO CON OSTENO;CO;13071;520
AC001E01529;e-distribuzione S.p.A.;COLONNO;CO;13074;447
AC001E01529;e-distribuzione S.p.A.;DIZZASCO;CO;13087;636
AC001E01529;e-distribuzione S.p.A.;LAGLIO;CO;13119;899
AC001E01529;e-distribuzione S.p.A.;LAINO;CO;13120;544
AC001E01529;e-distribuzione S.p.A.;PIGRA;CO;13184;248
AC001E01529;e-distribuzione S.p.A.;PONNA;CO;13187;230
AC001E01529;e-distribuzione S.p.A.;SALA COMACINA;CO;13203;481
AC001E01529;e-distribuzione S.p.A.;SCHIGNANO;CO;13211;884
AC001E01529;e-distribuzione S.p.A.;TREMEZZINA;CO;13252;9
AC001E01529;e-distribuzione S.p.A.;VALSOLDA;CO;13234;0
AC001E01530;;BREZZO DI BEDERO;VA;12020;1246
AC001E01530;;CASTELVECCANA;VA;12045;1586
AC001E01530;;GERMIGNAGA;VA;12076;3743
AC001E01530;;LUINO;VA;12092;14128
AC001E01530;;MACCAGNO CON PINO E VEDDASCA;VA;12142;2403
AC001E01530;;PORTO VALTRAVAGLIA;VA;12114;2266
AC001E01530;;TRONZANO LAGO MAGGIORE;VA;12129;225
AC001E01530;e-distribuzione S.p.A.;AGRA;VA;12001;407
AC001E01530;e-distribuzione S.p.A.;BREZZO DI BEDERO;VA;12020;1246
AC001E01530;e-distribuzione S.p.A.;BRISSAGO - VALTRAVAGLIA;VA;12022;1245
AC001E01530;e-distribuzione S.p.A.;CADEGLIANO - VICONAGO;VA;12027;30
AC001E01530;e-distribuzione S.p.A.;CASTELVECCANA;VA;12045;1586
AC001E01530;e-distribuzione S.p.A.;CREMENAGA;VA;12056;775
AC001E01530;e-distribuzione S.p.A.;CURIGLIA CON MONTEVIASCO;VA;12061;156
AC001E01530;e-distribuzione S.p.A.;DUMENZA;VA;12065;1461
AC001E01530;e-distribuzione S.p.A.;GERMIGNAGA;VA;12076;3743
AC001E01530;e-distribuzione S.p.A.;LUINO;VA;12092;14128
AC001E01530;e-distribuzione S.p.A.;MACCAGNO CON PINO E VEDDASCA;VA;12142;2403
AC001E01530;e-distribuzione S.p.A.;MESENZANA;VA;12102;1037
AC001E01530;e-distribuzione S.p.A.;MONTEGRINO VALTRAVAGLIA;VA;12103;1449
AC001E01530;e-distribuzione S.p.A.;PORTO VALTRAVAGLIA;VA;12114;2266
AC001E01530;e-distribuzione S.p.A.;TRONZANO LAGO MAGGIORE;VA;12129;225
AC001E01539;;ABBADIA LARIANA;LC;97001;3196
AC001E01539;;LECCO;LC;97042;154
AC001E01539;;LIERNA;LC;97043;2167
AC001E01539;;MANDELLO DEL LARIO;LC;97046;9979
AC001E01539;;VARENNA;LC;97084;723
AC001E01539;e-distribuzione S.p.A.;ABBADIA LARIANA;LC;97001;3196
AC001E01539;e-distribuzione S.p.A.;ESINO LARIO;LC;97035;29
AC001E01539;e-distribuzione S.p.A.;LECCO;LC;97042;154
AC001E01539;e-distribuzione S.p.A.;LIERNA;LC;97043;2167
AC001E01539;e-distribuzione S.p.A.;MANDELLO DEL LARIO;LC;97046;9979
AC001E01539;e-distribuzione S.p.A.;VARENNA;LC;97084;723
AC001E01540;;CLAINO CON OSTENO;CO;13071;19
AC001E01540;;CREMIA;CO;13083;390
AC001E01540;;GRIANTE;CO;13113;591
AC001E01540;;MENAGGIO;CO;13145;3035
AC001E01540;;PORLEZZA;CO;13189;4820
AC001E01540;;SAN SIRO;CO;13248;1693
AC001E01540;;TREMEZZINA;CO;13252;5018
AC001E01540;;VALSOLDA;CO;13234;1426
AC001E01540;e-distribuzione S.p.A.;BENE LARIO;CO;13021;330
AC001E01540;e-distribuzione S.p.A.;CARLAZZO;CO;13047;3144
AC001E01540;e-distribuzione S.p.A.;CAVARGNA;CO;13062;189
AC001E01540;e-distribuzione S.p.A.;CLAINO CON OSTENO;CO;13071;19
AC001E01540;e-distribuzione S.p.A.;CORRIDO;CO;13077;847
AC001E01540;e-distribuzione S.p.A.;CREMIA;CO;13083;390
AC001E01540;e-distribuzione S.p.A.;CUSINO;CO;13085;218
AC001E01540;e-distribuzione S.p.A.;GRANDOLA ED UNITI;CO;13111;1317
AC001E01540;e-distribuzione S.p.A.;GRIANTE;CO;13113;591
AC001E01540;e-distribuzione S.p.A.;MENAGGIO;CO;13145;3035
AC001E01540;e-distribuzione S.p.A.;PLESIO;CO;13185;817
AC001E01540;e-distribuzione S.p.A.;PORLEZZA;CO;13189;4820
AC001E01540;e-distribuzione S.p.A.;SAN BARTOLOMEO VAL CAVARGNA;CO;13204;967
AC001E01540;e-distribuzione S.p.A.;SAN NAZZARO VAL CAVARGNA;CO;13207;278
AC001E01540;e-distribuzione S.p.A.;SAN SIRO;CO;13248;1693
AC001E01540;e-distribuzione S.p.A.;TREMEZZINA;CO;13252;5018
AC001E01540;e-distribuzione S.p.A.;VAL REZZO;CO;13233;162
AC001E01540;e-distribuzione S.p.A.;VALSOLDA;CO;13234;1426
AC001E01541;e-distribuzione S.p.A.;BARZIO;LC;97007;1260
AC001E01541;e-distribuzione S.p.A.;CASARGO;LC;97015;322
AC001E01541;e-distribuzione S.p.A.;CASSINA VALSASSINA;LC;97018;521
AC001E01541;e-distribuzione S.p.A.;CORTENOVA;LC;97025;1147
AC001E01541;e-distribuzione S.p.A.;CRANDOLA VALSASSINA;LC;97027;269
AC001E01541;e-distribuzione S.p.A.;CREMENO;LC;97029;1629
AC001E01541;e-distribuzione S.p.A.;ESINO LARIO;LC;97035;0
AC001E01541;e-distribuzione S.p.A.;INTROBIO;LC;97040;1919
AC001E01541;e-distribuzione S.p.A.;MARGNO;LC;97047;375
AC001E01541;e-distribuzione S.p.A.;MOGGIO;LC;97050;473
AC001E01541;e-distribuzione S.p.A.;PARLASCO;LC;97064;1
AC001E01541;e-distribuzione S.p.A.;PASTURO;LC;97065;1933
AC001E01541;e-distribuzione S.p.A.;PREMANA;LC;97069;40
AC001E01541;e-distribuzione S.p.A.;PRIMALUNA;LC;97070;2246
AC001E01541;e-distribuzione S.p.A.;TACENO;LC;97079;539
AC001E01542;e-distribuzione S.p.A.;ALBAREDO PER SAN MARCO;SO;14001;291
AC001E01542;e-distribuzione S.p.A.;BEMA;SO;14006;117
AC001E01542;e-distribuzione S.p.A.;CERCINO;SO;14017;639
AC001E01542;e-distribuzione S.p.A.;CIVO;SO;14022;304
AC001E01542;e-distribuzione S.p.A.;COSIO VALTELLINO;SO;14024;5482
AC001E01542;e-distribuzione S.p.A.;GEROLA ALTA;SO;14031;161
AC001E01542;e-distribuzione S.p.A.;INTROBIO;LC;97040;0
AC001E01542;e-distribuzione S.p.A.;MELLO;SO;14041;928
AC001E01542;e-distribuzione S.p.A.;MORBEGNO;SO;14045;12227
AC001E01542;e-distribuzione S.p.A.;PEDESINA;SO;14047;35
AC001E01542;e-distribuzione S.p.A.;RASURA;SO;14055;291
AC001E01542;e-distribuzione S.p.A.;TALAMONA;SO;14063;53
AC001E01542;e-distribuzione S.p.A.;TRAONA;SO;14069;2842
AC001E01543;;BELLANO;LC;97008;3415
AC001E01543;;COLICO;LC;97023;1596
AC001E01543;;DORIO;LC;97032;321
AC001E01543;;PERLEDO;LC;97067;864
AC001E01543;;VARENNA;LC;97084;2
AC001E01543;e-distribuzione S.p.A.;BELLANO;LC;97008;3415
AC001E01543;e-distribuzione S.p.A.;CASARGO;LC;97015;515
AC001E01543;e-distribuzione S.p.A.;COLICO;LC;97023;1596
AC001E01543;e-distribuzione S.p.A.;DERVIO;LC;97030;2586
AC001E01543;e-distribuzione S.p.A.;DORIO;LC;97032;321
AC001E01543;e-distribuzione S.p.A.;ESINO LARIO;LC;97035;733
AC001E01543;e-distribuzione S.p.A.;PAGNONA;LC;97063;328
AC001E01543;e-distribuzione S.p.A.;PARLASCO;LC;97064;135
AC001E01543;e-distribuzione S.p.A.;PERLEDO;LC;97067;864
AC001E01543;e-distribuzione S.p.A.;PREMANA;LC;97069;2138
AC001E01543;e-distribuzione S.p.A.;SUEGLIO;LC;97077;141
AC001E01543;e-distribuzione S.p.A.;VALVARRONE;LC;97093;508
AC001E01543;e-distribuzione S.p.A.;VARENNA;LC;97084;2
AC001E01544;e-distribuzione S.p.A.;ALBOSAGGIA;SO;14002;0
AC001E01544;e-distribuzione S.p.A.;BERBENNO DI VALTELLINA;SO;14007;3817
AC001E01544;e-distribuzione S.p.A.;CAIOLO;SO;14011;1048
AC001E01544;e-distribuzione S.p.A.;CASTIONE ANDEVENNO;SO;14015;1533
AC001E01544;e-distribuzione S.p.A.;CEDRASCO;SO;14016;422
AC001E01544;e-distribuzione S.p.A.;COLORINA;SO;14023;1058
AC001E01544;e-distribuzione S.p.A.;FUSINE;SO;14030;553
AC001E01544;e-distribuzione S.p.A.;POSTALESIO;SO;14053;659
AC001E01545;e-distribuzione S.p.A.;APRICA;SO;14004;1495
AC001E01545;e-distribuzione S.p.A.;BIANZONE;SO;14008;748
AC001E01545;e-distribuzione S.p.A.;CASTELLO DELL`ACQUA;SO;14014;615
AC001E01545;e-distribuzione S.p.A.;CHIURO;SO;14020;1806
AC001E01545;e-distribuzione S.p.A.;CORTENO GOLGI;BS;17063;308
AC001E01545;e-distribuzione S.p.A.;PONTE IN VALTELLINA;SO;14052;2
AC001E01545;e-distribuzione S.p.A.;TEGLIO;SO;14065;4410
AC001E01545;e-distribuzione S.p.A.;VALBONDIONE;BG;16223;0
AC001E01545;e-distribuzione S.p.A.;VILLA DI TIRANO;SO;14078;155
AC001E01546;;TORRE DI SANTA MARIA;SO;14067;213
AC001E01546;e-distribuzione S.p.A.;ALBOSAGGIA;SO;14002;3011
AC001E01546;e-distribuzione S.p.A.;CHIURO;SO;14020;620
AC001E01546;e-distribuzione S.p.A.;FAEDO VALTELLINO;SO;14028;503
AC001E01546;e-distribuzione S.p.A.;MONTAGNA IN VALTELLINA;SO;14044;2963
AC001E01546;e-distribuzione S.p.A.;PIATEDA;SO;14049;2073
AC001E01546;e-distribuzione S.p.A.;POGGIRIDENTI;SO;14051;1819
AC001E01546;e-distribuzione S.p.A.;PONTE IN VALTELLINA;SO;14052;2253
AC001E01546;e-distribuzione S.p.A.;SONDRIO;SO;14061;21192
AC001E01546;e-distribuzione S.p.A.;SPRIANA;SO;14062;79
AC001E01546;e-distribuzione S.p.A.;TORRE DI SANTA MARIA;SO;14067;213
AC001E01546;e-distribuzione S.p.A.;TRESIVIO;SO;14070;2011
AC001E01547;e-distribuzione S.p.A.;ARDENNO;SO;14005;3222
AC001E01547;e-distribuzione S.p.A.;BERBENNO DI VALTELLINA;SO;14007;261
AC001E01547;e-distribuzione S.p.A.;BUGLIO IN MONTE;SO;14010;1967
AC001E01547;e-distribuzione S.p.A.;CIVO;SO;14022;814
AC001E01547;e-distribuzione S.p.A.;COLORINA;SO;14023;332
AC001E01547;e-distribuzione S.p.A.;DAZIO;SO;14025;482
AC001E01547;e-distribuzione S.p.A.;FOPPOLO;BG;16103;0
AC001E01547;e-distribuzione S.p.A.;FORCOLA;SO;14029;765
AC001E01547;e-distribuzione S.p.A.;TALAMONA;SO;14063;4570
AC001E01547;e-distribuzione S.p.A.;TARTANO;SO;14064;196
AC001E01547;e-distribuzione S.p.A.;VAL MASINO;SO;14074;841
AC001E01548;;CREMIA;CO;13083;301
AC001E01548;;DOMASO;CO;13089;1451
AC001E01548;;DONGO;CO;13090;3233
AC001E01548;;GERA LARIO;CO;13107;4
AC001E01548;;GRAVEDONA ED UNITI;CO;13249;4085
AC001E01548;;MUSSO;CO;13160;934
AC001E01548;;PIANELLO DEL LARIO;CO;13183;1047
AC001E01548;;VERCANA;CO;13239;743
AC001E01548;e-distribuzione S.p.A.;CREMIA;CO;13083;301
AC001E01548;e-distribuzione S.p.A.;DOMASO;CO;13089;1451
AC001E01548;e-distribuzione S.p.A.;DONGO;CO;13090;3233
AC001E01548;e-distribuzione S.p.A.;DOSSO DEL LIRO;CO;13092;236
AC001E01548;e-distribuzione S.p.A.;GARZENO;CO;13106;676
AC001E01548;e-distribuzione S.p.A.;GERA LARIO;CO;13107;4
AC001E01548;e-distribuzione S.p.A.;GRAVEDONA ED UNITI;CO;13249;4085
AC001E01548;e-distribuzione S.p.A.;LIVO;CO;13130;165
AC001E01548;e-distribuzione S.p.A.;MONTEMEZZO;CO;13155;220
AC001E01548;e-distribuzione S.p.A.;MUSSO;CO;13160;934
AC001E01548;e-distribuzione S.p.A.;PEGLIO;CO;13178;189
AC001E01548;e-distribuzione S.p.A.;PIANELLO DEL LARIO;CO;13183;1047
AC001E01548;e-distribuzione S.p.A.;STAZZONA;CO;13218;613
AC001E01548;e-distribuzione S.p.A.;TREZZONE;CO;13226;237
AC001E01548;e-distribuzione S.p.A.;VERCANA;CO;13239;743
AC001E01549;;COLICO;LC;97023;6398
AC001E01549;;DUBINO;SO;14027;3752
AC001E01549;;GERA LARIO;CO;13107;1050
AC001E01549;;NOVATE MEZZOLA;SO;14046;1871
AC001E01549;;SORICO;CO;13216;1246
AC001E01549;;VERCEIA;SO;14075;1063
AC001E01549;e-distribuzione S.p.A.;ANDALO VALTELLINO;SO;14003;597
AC001E01549;e-distribuzione S.p.A.;CERCINO;SO;14017;143
AC001E01549;e-distribuzione S.p.A.;CINO;SO;14021;333
AC001E01549;e-distribuzione S.p.A.;COLICO;LC;97023;6398
AC001E01549;e-distribuzione S.p.A.;DELEBIO;SO;14026;3331
AC001E01549;e-distribuzione S.p.A.;DUBINO;SO;14027;3752
AC001E01549;e-distribuzione S.p.A.;GERA LARIO;CO;13107;1050
AC001E01549;e-distribuzione S.p.A.;MANTELLO;SO;14039;753
AC001E01549;e-distribuzione S.p.A.;NOVATE MEZZOLA;SO;14046;1871
AC001E01549;e-distribuzione S.p.A.;PIANTEDO;SO;14048;1415
AC001E01549;e-distribuzione S.p.A.;ROGOLO;SO;14056;561
AC001E01549;e-distribuzione S.p.A.;SAMOLACO;SO;14057;89
AC001E01549;e-distribuzione S.p.A.;SORICO;CO;13216;1246
AC001E01549;e-distribuzione S.p.A.;VERCEIA;SO;14075;1063
AC001E01550;;NOVATE MEZZOLA;SO;14046;12
AC001E01550;e-distribuzione S.p.A.;CHIAVENNA;SO;14018;7235
AC001E01550;e-distribuzione S.p.A.;GORDONA;SO;14032;1936
AC001E01550;e-distribuzione S.p.A.;MESE;SO;14043;1824
AC001E01550;e-distribuzione S.p.A.;NOVATE MEZZOLA;SO;14046;12
AC001E01550;e-distribuzione S.p.A.;PIURO;SO;14050;1901
AC001E01550;e-distribuzione S.p.A.;PRATA CAMPORTACCIO;SO;14054;2918
AC001E01550;e-distribuzione S.p.A.;SAMOLACO;SO;14057;2797
AC001E01550;e-distribuzione S.p.A.;SAN GIACOMO FILIPPO;SO;14058;369
AC001E01550;e-distribuzione S.p.A.;VILLA DI CHIAVENNA;SO;14077;967
AC001E01551;e-distribuzione S.p.A.;CAMPODOLCINO;SO;14012;928
AC001E01551;e-distribuzione S.p.A.;MADESIMO;SO;14035;530
AC001E01605;;CHIESA IN VALMALENCO;SO;14019;2350
AC001E01605;;LANZADA;SO;14036;1256
AC001E01605;;TORRE DI SANTA MARIA;SO;14067;532
AC001E01605;e-distribuzione S.p.A.;BUGLIO IN MONTE;SO;14010;0
AC001E01605;e-distribuzione S.p.A.;CASPOGGIO;SO;14013;1342
